batch_id,batch_path,row_order,row_id,doc_id,sent_id
batch_018,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_018.csv,5,1572,0001376339_2019_4,33
batch_018,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_018.csv,6,1574,0001376339_2019_4,35
batch_018,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_018.csv,7,1598,0001376339_2019_4,67
batch_018,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_018.csv,8,1600,0001376339_2019_4,70
batch_018,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_018.csv,9,1614,0001376339_2019_4,84
batch_018,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_018.csv,10,1620,0001376339_2019_4,90
batch_018,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_018.csv,11,1626,0001376339_2019_4,96
batch_018,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_018.csv,12,117,0001376339_2020_4,10
batch_018,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_018.csv,13,118,0001376339_2020_4,11
batch_018,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_018.csv,14,119,0001376339_2020_4,12
batch_018,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_018.csv,15,121,0001376339_2020_4,15
batch_018,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_018.csv,16,130,0001376339_2020_4,27
batch_018,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_018.csv,17,132,0001376339_2020_4,29
batch_018,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_018.csv,18,136,0001376339_2020_4,33
batch_018,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_018.csv,19,158,0001376339_2020_4,64
batch_018,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_018.csv,20,81,0001384135_2011_4,29
batch_018,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_018.csv,21,1636,0001395942_2022_4,15
batch_019,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_019.csv,1,182,0001401257_2017_4,8
batch_019,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_019.csv,2,183,0001401257_2017_4,13
batch_019,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_019.csv,3,184,0001401257_2017_4,14
batch_019,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_019.csv,4,185,0001401257_2017_4,16
batch_019,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_019.csv,5,188,0001401257_2017_4,19
batch_019,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_019.csv,6,950,0001435508_2023_4,15
batch_019,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_019.csv,7,776,0001472595_2014_4,15
batch_019,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_019.csv,8,782,0001472595_2014_4,27
batch_019,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_019.csv,9,6,0001478454_2019_4,11
batch_019,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_019.csv,10,7,0001478454_2019_4,19
batch_019,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_019.csv,11,9,0001478454_2019_4,21
batch_019,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_019.csv,12,10,0001478454_2019_4,22
batch_019,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_019.csv,13,11,0001478454_2019_4,23
batch_019,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_019.csv,14,12,0001478454_2019_4,24
batch_019,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_019.csv,15,916,0001494259_2022_4,5
batch_019,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_019.csv,16,931,0001494259_2022_4,22
batch_019,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_019.csv,17,933,0001494259_2022_4,24
batch_019,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_019.csv,18,934,0001494259_2022_4,25
batch_019,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_019.csv,19,935,0001494259_2022_4,26
batch_019,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_019.csv,20,940,0001494259_2022_4,31
batch_019,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_019.csv,21,944,0001494259_2022_4,36
batch_020,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_020.csv,1,1236,0001504747_2014_4,5
batch_020,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_020.csv,2,1255,0001504747_2014_4,32
batch_020,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_020.csv,3,1262,0001504747_2014_4,40
batch_020,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_020.csv,4,1263,0001504747_2014_4,41
batch_020,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_020.csv,5,1264,0001504747_2014_4,42
batch_020,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_020.csv,6,1267,0001504747_2014_4,48
batch_020,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_020.csv,7,1270,0001504747_2014_4,51
batch_020,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_020.csv,8,1271,0001504747_2014_4,52
batch_020,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_020.csv,9,668,0001517022_2023_4,5
batch_020,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_020.csv,10,677,0001517022_2023_4,16
batch_020,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_020.csv,11,678,0001517022_2023_4,17
batch_020,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_020.csv,12,682,0001517022_2023_4,22
batch_020,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_020.csv,13,683,0001517022_2023_4,23
batch_020,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_020.csv,14,684,0001517022_2023_4,24
batch_020,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_020.csv,15,1405,0001604778_2016_4,5
batch_020,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_020.csv,16,1409,0001604778_2016_4,10
batch_020,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_020.csv,17,1410,0001604778_2016_4,11
batch_021,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_021.csv,1,1120,0001624322_2024_4,2
batch_021,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_021.csv,2,1121,0001624322_2024_4,4
batch_021,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_021.csv,3,1122,0001624322_2024_4,9
batch_021,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_021.csv,4,1123,0001624322_2024_4,10
batch_021,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_021.csv,5,1124,0001624322_2024_4,11
batch_021,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_021.csv,6,1127,0001624322_2024_4,17
batch_021,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_021.csv,7,1129,0001624322_2024_4,19
batch_021,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_021.csv,8,1130,0001624322_2024_4,20
batch_021,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_021.csv,9,1132,0001624322_2024_4,22
batch_021,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_021.csv,10,1133,0001624322_2024_4,23
batch_021,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_021.csv,11,1134,0001624322_2024_4,24
batch_021,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_021.csv,12,1136,0001624322_2024_4,26
batch_021,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_021.csv,13,1138,0001624322_2024_4,28
batch_021,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_021.csv,14,1139,0001624322_2024_4,29
batch_021,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_021.csv,15,1439,0001680062_2022_4,16
batch_021,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_021.csv,16,1440,0001680062_2022_4,17
batch_021,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_021.csv,17,1445,0001680062_2022_4,23
batch_021,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_021.csv,18,1447,0001680062_2022_4,25
batch_021,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_021.csv,19,1448,0001680062_2022_4,27
batch_021,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_021.csv,20,685,0001704711_2023_4,5
batch_021,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_021.csv,21,690,0001704711_2023_4,10
batch_021,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_021.csv,22,691,0001704711_2023_4,12
batch_021,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_021.csv,23,693,0001704711_2023_4,14
batch_021,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_021.csv,24,694,0001704711_2023_4,15
batch_021,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_021.csv,25,695,0001704711_2023_4,16
batch_022,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_022.csv,1,783,0001754195_2023_4,1
batch_022,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_022.csv,2,784,0001754195_2023_4,3
batch_022,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_022.csv,3,787,0001754195_2023_4,9
batch_022,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_022.csv,4,788,0001754195_2023_4,10
batch_022,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_022.csv,5,789,0001754195_2023_4,11
batch_022,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_022.csv,6,790,0001754195_2023_4,12
batch_022,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_022.csv,7,794,0001754195_2023_4,16
batch_022,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_022.csv,8,393,0001818093_2024_4,2
batch_022,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_022.csv,9,396,0001818093_2024_4,9
batch_022,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_022.csv,10,400,0001818093_2024_4,14
