batch_id,batch_path,row_order,row_id,doc_id,sent_id
batch_006,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/issue_reaudit_round3/batches/batch_006.csv,4,1491,0000790703_2013_4,20
batch_006,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/issue_reaudit_round3/batches/batch_006.csv,5,1492,0000790703_2013_4,21
batch_006,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/issue_reaudit_round3/batches/batch_006.csv,6,1493,0000790703_2013_4,22
batch_006,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/issue_reaudit_round3/batches/batch_006.csv,7,1494,0000790703_2013_4,23
batch_006,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/issue_reaudit_round3/batches/batch_006.csv,8,1495,0000790703_2013_4,24
batch_006,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/issue_reaudit_round3/batches/batch_006.csv,9,1496,0000790703_2013_4,25
batch_006,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/issue_reaudit_round3/batches/batch_006.csv,10,1497,0000790703_2013_4,26
batch_006,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/issue_reaudit_round3/batches/batch_006.csv,11,1498,0000790703_2013_4,27
batch_006,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/issue_reaudit_round3/batches/batch_006.csv,12,1499,0000790703_2013_4,28
batch_006,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/issue_reaudit_round3/batches/batch_006.csv,13,1500,0000790703_2013_4,29
batch_006,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/issue_reaudit_round3/batches/batch_006.csv,14,1501,0000790703_2013_4,30
batch_006,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/issue_reaudit_round3/batches/batch_006.csv,15,1502,0000790703_2013_4,31
batch_006,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/issue_reaudit_round3/batches/batch_006.csv,16,1503,0000790703_2013_4,32
batch_006,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/issue_reaudit_round3/batches/batch_006.csv,17,1504,0000790703_2013_4,33
batch_006,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/issue_reaudit_round3/batches/batch_006.csv,18,1505,0000790703_2013_4,34
batch_006,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/issue_reaudit_round3/batches/batch_006.csv,19,1506,0000790703_2013_4,35
batch_006,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/issue_reaudit_round3/batches/batch_006.csv,20,1507,0000790703_2013_4,36
batch_006,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/issue_reaudit_round3/batches/batch_006.csv,21,1508,0000790703_2013_4,37
batch_006,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/issue_reaudit_round3/batches/batch_006.csv,22,1511,0000790703_2013_4,42
batch_006,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/issue_reaudit_round3/batches/batch_006.csv,23,806,0000796655_2008_4,8
batch_006,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/issue_reaudit_round3/batches/batch_006.csv,24,807,0000796655_2008_4,9
batch_006,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/issue_reaudit_round3/batches/batch_006.csv,25,808,0000796655_2008_4,11
batch_007,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/issue_reaudit_round3/batches/batch_007.csv,1,996,0000798081_2009_4,8
batch_007,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/issue_reaudit_round3/batches/batch_007.csv,2,1002,0000798081_2009_4,17
batch_007,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/issue_reaudit_round3/batches/batch_007.csv,3,1003,0000798081_2009_4,20
batch_007,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/issue_reaudit_round3/batches/batch_007.csv,4,1004,0000798081_2009_4,21
